Page,PageComplete,Type,Accession,Code,Catalog,Deaccession,Date,Temp#,Genus,Species
Page,PageComplete,Type,Accession,Code,Catalog,Deaccession,Date,Temp#,Genus,Species
96,True,SKINS,8984,E,108572,172,1997-05-01,,,
96,True,SKINS,8984,E,108573,172,1997-05-01,,,
96,True,SKINS,8984,E,108574,172,1997-05-01,,,
96,True,SKINS,8984,E,108575,172,1997-05-01,,,
96,True,SKINS,8984,E,108576,172,1997-05-01,,,
96,True,SKINS,8984,E,108577,172,1997-05-01,,,
96,True,SKINS,9112,E,108595,172,1997-05-01,,,
96,True,SKINS,9113,E,108596,172,1997-05-01,,,
96,True,SKINS,9113,E,108597,172,1997-05-01,,,
96,True,SKINS,9113,E,108598,172,1997-05-01,,,
96,True,SKINS,9113,E,108599,172,1997-05-01,,,
96,True,SKINS,9113,E,108600,172,1997-05-01,,,
96,True,SKINS,9113,E,108608,172,1997-05-01,,,
96,True,SKINS,9113,E,108609,172,1997-05-01,,,
96,True,SKINS,9113,E,108610,172,1997-05-01,,,
96,True,SKINS,9113,E,108611,172,1997-05-01,,,
96,True,SKINS,9113,E,108612,172,1997-05-01,,,
96,True,SKINS,9113,E,108613,172,1997-05-01,,,
96,True,SKINS,9113,E,108614,172,1997-05-01,,,
96,True,SKINS,9113,E,108615,172,1997-05-01,,,
96,True,SKINS,9113,E,108616,172,1997-05-01,,,
96,True,SKINS,9113,E,108617,172,1997-05-01,,,
96,True,SKINS,9113,E,108619,172,1997-05-01,,,
96,True,SKINS,9113,E,108620,172,1997-05-01,,,
96,True,SKINS,9113,E,108621,172,1997-05-01,,,
96,True,SKINS,9113,E,108622,172,1997-05-01,,,
96,True,SKINS,9113,E,108623,172,1997-05-01,,,
96,True,SKINS,9113,E,108624,172,1997-05-01,,,
97,True,SKINS,94,E,187,172,1997-05-01,,,
97,True,SKINS,94,E,189,172,1997-05-01,,,
97,True,SKINS,94,E,190,172,1997-05-01,,,
97,True,SKINS,94,E,191,172,1997-05-01,,,
97,True,SKINS,929,E,3729,172,1997-05-01,,,
97,True,SKINS,9113,E,108625,172,1997-05-01,,,
97,True,SKINS,9113,E,108626,172,1997-05-01,,,
97,True,SKINS,9113,E,108627,172,1997-05-01,,,
97,True,SKINS,9113,E,108628,172,1997-05-01,,,
97,True,SKINS,9113,E,108629,172,1997-05-01,,,
97,True,SKINS,9113,E,108630,172,1997-05-01,,,
97,True,SKINS,9113,E,108631,172,1997-05-01,,,
97,True,SKINS,9113,E,108632,172,1997-05-01,,,
97,True,SKINS,9113,E,108633,172,1997-05-01,,,
97,True,SKINS,9113,E,108634,172,1997-05-01,,,
97,True,SKINS,9113,E,108635,172,1997-05-01,,,
97,True,SKINS,9113,E,108636,172,1997-05-01,,,
97,True,SKINS,9113,E,108637,172,1997-05-01,,,
97,True,SKINS,9113,E,108638,172,1997-05-01,,,
97,True,SKINS,9113,E,108639,172,1997-05-01,,,
97,True,SKINS,9113,E,108640,172,1997-05-01,,,
97,True,SKINS,9113,E,108641,172,1997-05-01,,,
97,True,SKINS,9113,E,108642,172,1997-05-01,,,
97,True,SKINS,9113,E,108643,172,1997-05-01,,,
97,True,SKINS,9113,E,108644,172,1997-05-01,,,
97,True,SKINS,9113,E,108645,172,1997-05-01,,,
97,True,SKINS,9113,E,108646,172,1997-05-01,,,
97,True,SKINS,9113,E,108647,172,1997-05-01,,,
97,True,SKINS,9113,E,108648,172,1997-05-01,,,
97,True,SKINS,9113,E,108649,172,1997-05-01,,,
97,True,SKINS,9113,E,108650,172,1997-05-01,,,
97,True,SKINS,9113,E,108651,172,1997-05-01,,,
97,True,SKINS,9113,E,108652,172,1997-05-01,,,
97,True,SKINS,9113,E,108653,172,1997-05-01,,,
97,True,SKINS,9113,E,108654,172,1997-05-01,,,
97,True,SKINS,9113,E,108655,172,1997-05-01,,,
97,True,SKINS,9113,E,108656,172,1997-05-01,,,
97,True,SKINS,9113,E,108657,172,1997-05-01,,,
97,True,SKINS,9113,E,108658,172,1997-05-01,,,
97,True,SKINS,9113,E,108659,172,1997-05-01,,,
97,True,SKINS,9113,E,108660,172,1997-05-01,,,
97,True,SKINS,9113,E,108661,172,1997-05-01,,,
97,True,SKINS,9113,E,108662,172,1997-05-01,,,
97,True,SKINS,9113,E,108663,172,1997-05-01,,,
97,True,SKINS,9113,E,108664,172,1997-05-01,,,
97,True,SKINS,9113,E,108665,172,1997-05-01,,,
97,True,SKINS,9113,E,108666,172,1997-05-01,,,
97,True,SKINS,9113,E,108667,172,1997-05-01,,,
97,True,SKINS,9113,E,108668,172,1997-05-01,,,
97,True,SKINS,9113,E,108669,172,1997-05-01,,,
97,True,SKINS,9245,E,108705,172,1997-05-01,,,
97,True,SKINS,9245,E,108714,172,1997-05-01,,,
97,True,SKINS,9245,E,108732,172,1997-05-01,,,
97,True,SKINS,9245,E,108740,172,1997-05-01,,,
97,True,SKINS,9245,E,108783,172,1997-05-01,,,
97,True,SKINS,9245,E,108787,172,1997-05-01,,,
97,True,SKINS,9245,E,108792,172,1997-05-01,,,
97,True,SKINS,9245,E,108965,172,1997-05-01,,,
97,True,SKINS,9245,E,109119,172,1997-05-01,,,
97,True,SKINS,9245,E,109421,172,1997-05-01,,,
97,True,SKINS,9245,E,109430,172,1997-05-01,,,
97,True,SKINS,9245,E,109438,172,1997-05-01,,,
97,True,SKINS,9245,E,109578,172,1997-05-01,,,
97,True,SKINS,9245,E,109582,172,1997-05-01,,,
97,True,SKINS,9247,E,109815,172,1997-05-01,,,
97,True,SKINS,9247,E,109838,172,1997-05-01,,,
97,True,SKINS,9247,E,109971,172,1997-05-01,,,
97,True,SKINS,9247,E,109977,172,1997-05-01,,,
97,True,SKINS,9247,E,110010,172,1997-05-01,,,
97,True,SKINS,9247,E,110040,172,1997-05-01,,,
97,True,SKINS,9247,E,110106,172,1997-05-01,,,
97,True,SKINS,9247,E,110126,172,1997-05-01,,,
97,True,SKINS,9247,E,110159,172,1997-05-01,,,
97,True,SKINS,9247,E,110180,172,1997-05-01,,,
97,True,SKINS,9247,E,110192,172,1997-05-01,,,
97,True,SKINS,9247,E,110203,172,1997-05-01,,,
97,True,SKINS,9247,E,110204,172,1997-05-01,,,
97,True,SKINS,9247,E,110209,172,1997-05-01,,,
97,True,SKINS,9247,E,110216,172,1997-05-01,,,
97,True,SKINS,9247,E,110296,172,1997-05-01,,,
97,True,SKINS,9247,E,110299,172,1997-05-01,,,
97,True,SKINS,9247,E,110302,172,1997-05-01,,,
97,True,SKINS,9247,E,110305,172,1997-05-01,,,
97,True,SKINS,9247,E,110309,172,1997-05-01,,,
97,True,SKINS,9247,E,110328,172,1997-05-01,,,
97,True,SKINS,9249,E,110419,172,1997-05-01,,,
97,True,SKINS,9249,E,110422,172,1997-05-01,,,
97,True,SKINS,9249,E,110431,172,1997-05-01,,,
97,True,SKINS,9249,E,110457,172,1997-05-01,,,
97,True,SKINS,9249,E,110459,172,1997-05-01,,,
97,True,SKINS,9249,E,110464,172,1997-05-01,,,
97,True,SKINS,9249,E,110465,172,1997-05-01,,,
97,True,SKINS,9249,E,110485,172,1997-05-01,,,
97,True,SKINS,9249,E,110508,172,1997-05-01,,,
97,True,SKINS,9249,E,110542,172,1997-05-01,,,
97,True,SKINS,9249,E,110551,172,1997-05-01,,,
97,True,SKINS,9249,E,110557,172,1997-05-01,,,
97,True,SKINS,9249,E,110591,172,1997-05-01,,,
97,True,SKINS,9249,E,110592,172,1997-05-01,,,
97,True,SKINS,9249,E,110603,172,1997-05-01,,,
97,True,SKINS,9249,E,110604,172,1997-05-01,,,
97,True,SKINS,9249,E,110605,172,1997-05-01,,,
97,True,SKINS,9249,E,110613,172,1997-05-01,,,
97,True,SKINS,9249,E,110614,172,1997-05-01,,,
97,True,SKINS,9249,E,110676,172,1997-05-01,,,
97,True,SKINS,9249,E,110700,172,1997-05-01,,,
97,True,SKINS,9249,E,110701,172,1997-05-01,,,
97,True,SKINS,9249,E,110714,172,1997-05-01,,,
97,True,SKINS,9249,E,110721,172,1997-05-01,,,
97,True,SKINS,9249,E,110726,172,1997-05-01,,,
97,True,SKINS,9249,E,110731,172,1997-05-01,,,
97,True,SKINS,9249,E,110736,172,1997-05-01,,,
97,True,SKINS,9249,E,110741,172,1997-05-01,,,
97,True,SKINS,9249,E,110761,172,1997-05-01,,,
97,True,SKINS,9249,E,110765,172,1997-05-01,,,
97,True,SKINS,9249,E,110773,172,1997-05-01,,,
97,True,SKINS,9249,E,110774,172,1997-05-01,,,
97,True,SKINS,9249,E,110787,172,1997-05-01,,,
97,True,SKINS,9249,E,110793,172,1997-05-01,,,
97,True,SKINS,9249,E,110794,172,1997-05-01,,,
97,True,SKINS,9249,E,110803,172,1997-05-01,,,
97,True,SKINS,9249,E,110807,172,1997-05-01,,,
97,True,SKINS,9249,E,110819,172,1997-05-01,,,
97,True,SKINS,9249,E,110833,172,1997-05-01,,,
97,True,SKINS,9249,E,110834,172,1997-05-01,,,
97,True,SKINS,9249,E,110849,172,1997-05-01,,,
97,True,SKINS,9249,E,110865,172,1997-05-01,,,
97,True,SKINS,9249,E,110866,172,1997-05-01,,,
97,True,SKINS,9249,E,110868,172,1997-05-01,,,
97,True,SKINS,9249,E,110871,172,1997-05-01,,,
97,True,SKINS,9249,E,110877,172,1997-05-01,,,
97,True,SKINS,9249,E,110894,172,1997-05-01,,,
97,True,SKINS,9249,E,110912,172,1997-05-01,,,
97,True,SKINS,9249,E,110917,172,1997-05-01,,,
97,True,SKINS,9249,E,110918,172,1997-05-01,,,
97,True,SKINS,9249,E,110919,172,1997-05-01,,,
97,True,SKINS,9249,E,110921,172,1997-05-01,,,
97,True,SKINS,9249,E,110933,172,1997-05-01,,,
97,True,SKINS,9249,E,110934,172,1997-05-01,,,
97,True,SKINS,9249,E,110938,172,1997-05-01,,,
97,True,SKINS,9249,E,110941,172,1997-05-01,,,
97,True,SKINS,9249,E,110948,172,1997-05-01,,,
97,True,SKINS,9249,E,110985,172,1997-05-01,,,
97,True,SKINS,9249,G,110850,172,1997-05-01,,,
97,True,SKINS,9314,E,111276,172,1997-05-01,,,
97,True,SKINS,9314,E,111347,172,1997-05-01,,,
97,True,SKINS,9314,E,111350,172,1997-05-01,,,
97,True,SKINS,9314,E,111351,172,1997-05-01,,,
97,True,SKINS,9314,E,111375,172,1997-05-01,,,
97,True,SKINS,9314,E,111381,172,1997-05-01,,,
97,True,SKINS,9317,E,111448,172,1997-05-01,,,
97,True,SKINS,9447,E,111473,172,1997-05-01,,,
97,True,SKINS,9447,E,111474,172,1997-05-01,,,
97,True,SKINS,9509,E,111707,172,1997-05-01,,,
97,True,SKINS,9509,E,111708,172,1997-05-01,,,
97,True,SKINS,9509,E,111709,172,1997-05-01,,,
97,True,SKINS,9509,E,111710,172,1997-05-01,,,
97,True,SKINS,9509,E,111711,172,1997-05-01,,,
97,True,SKINS,9509,E,111712,172,1997-05-01,,,
97,True,SKINS,9509,E,111713,172,1997-05-01,,,
97,True,SKINS,9509,E,111714,172,1997-05-01,,,
97,True,SKINS,9509,E,111715,172,1997-05-01,,,
98,True,SKINS,952,E,3745,172,1997-05-01,,,
98,True,SKINS,952,E,3746,172,1997-05-01,,,
98,True,SKINS,952,E,3748,172,1997-05-01,,,
98,True,SKINS,9509,E,111716,172,1997-05-01,,,
98,True,SKINS,9509,E,111717,172,1997-05-01,,,
98,True,SKINS,9509,E,111718,172,1997-05-01,,,
98,True,SKINS,9509,E,111719,172,1997-05-01,,,
98,True,SKINS,9509,E,111720,172,1997-05-01,,,
98,True,SKINS,9509,E,111721,172,1997-05-01,,,
98,True,SKINS,9509,E,111722,172,1997-05-01,,,
98,True,SKINS,9509,E,111723,172,1997-05-01,,,
98,True,SKINS,9509,E,111724,172,1997-05-01,,,
98,True,SKINS,9509,E,111725,172,1997-05-01,,,
98,True,SKINS,9509,E,111729,172,1997-05-01,,,
98,True,SKINS,9509,E,111730,172,1997-05-01,,,
98,True,SKINS,9509,E,111731,172,1997-05-01,,,
98,True,SKINS,9509,E,111732,172,1997-05-01,,,
98,True,SKINS,9509,E,111733,172,1997-05-01,,,
98,True,SKINS,9509,E,111734,172,1997-05-01,,,
98,True,SKINS,9509,E,111735,172,1997-05-01,,,
98,True,SKINS,9509,E,111736,172,1997-05-01,,,
98,True,SKINS,9509,E,111737,172,1997-05-01,,,
98,True,SKINS,9509,E,111738,172,1997-05-01,,,
98,True,SKINS,9509,E,111739,172,1997-05-01,,,
98,True,SKINS,9509,E,111740,172,1997-05-01,,,
98,True,SKINS,9509,E,111741,172,1997-05-01,,,
98,True,SKINS,9509,E,111742,172,1997-05-01,,,
98,True,SKINS,9509,E,111743,172,1997-05-01,,,
98,True,SKINS,9509,E,111744,172,1997-05-01,,,
98,True,SKINS,9509,E,111745,172,1997-05-01,,,
98,True,SKINS,9509,E,111746,172,1997-05-01,,,
98,True,SKINS,9509,E,111747,172,1997-05-01,,,
98,True,SKINS,9509,E,111748,172,1997-05-01,,,
98,True,SKINS,9509,E,111749,172,1997-05-01,,,
98,True,SKINS,9509,E,111750,172,1997-05-01,,,
98,True,SKINS,9509,E,111751,172,1997-05-01,,,
98,True,SKINS,9509,E,111752,172,1997-05-01,,,
98,True,SKINS,9509,E,111753,172,1997-05-01,,,
98,True,SKINS,9509,E,111754,172,1997-05-01,,,
98,True,SKINS,9509,E,111755,172,1997-05-01,,,
98,True,SKINS,9509,E,111756,172,1997-05-01,,,
98,True,SKINS,9509,E,111757,172,1997-05-01,,,
98,True,SKINS,9509,E,111758,172,1997-05-01,,,
98,True,SKINS,9509,E,111759,172,1997-05-01,,,
98,True,SKINS,9509,E,111760,172,1997-05-01,,,
98,True,SKINS,9509,E,111761,172,1997-05-01,,,
98,True,SKINS,9509,E,111762,172,1997-05-01,,,
98,True,SKINS,9509,E,111763,172,1997-05-01,,,
98,True,SKINS,9509,E,111764,172,1997-05-01,,,
98,True,SKINS,9509,E,111765,172,1997-05-01,,,
98,True,SKINS,9509,E,111766,172,1997-05-01,,,
98,True,SKINS,9509,E,111767,172,1997-05-01,,,
98,True,SKINS,9509,E,111768,172,1997-05-01,,,
98,True,SKINS,9509,E,111769,172,1997-05-01,,,
98,True,SKINS,9509,E,111770,172,1997-05-01,,,
98,True,SKINS,9509,E,111771,172,1997-05-01,,,
98,True,SKINS,9509,E,111772,172,1997-05-01,,,
98,True,SKINS,9509,E,111773,172,1997-05-01,,,
98,True,SKINS,9509,E,111774,172,1997-05-01,,,
98,True,SKINS,9509,E,111775,172,1997-05-01,,,
98,True,SKINS,9509,E,111776,172,1997-05-01,,,
98,True,SKINS,9509,E,111777,172,1997-05-01,,,
98,True,SKINS,9509,E,111778,172,1997-05-01,,,
98,True,SKINS,9509,E,111779,172,1997-05-01,,,
98,True,SKINS,9509,E,111780,172,1997-05-01,,,
98,True,SKINS,9509,E,111781,172,1997-05-01,,,
98,True,SKINS,9509,E,111782,172,1997-05-01,,,
98,True,SKINS,9509,E,111783,172,1997-05-01,,,
98,True,SKINS,9509,E,111784,172,1997-05-01,,,
98,True,SKINS,9509,E,111785,172,1997-05-01,,,
98,True,SKINS,9509,E,111786,172,1997-05-01,,,
98,True,SKINS,9509,E,111787,172,1997-05-01,,,
98,True,SKINS,9509,E,111788,172,1997-05-01,,,
98,True,SKINS,9509,E,111789,172,1997-05-01,,,
98,True,SKINS,9509,E,111790,172,1997-05-01,,,
98,True,SKINS,9509,E,111791,172,1997-05-01,,,
98,True,SKINS,9509,E,111792,172,1997-05-01,,,
98,True,SKINS,9509,E,111793,172,1997-05-01,,,
98,True,SKINS,9509,E,111794,172,1997-05-01,,,
98,True,SKINS,9509,E,111795,172,1997-05-01,,,
98,True,SKINS,9509,E,111796,172,1997-05-01,,,
98,True,SKINS,9509,E,111797,172,1997-05-01,,,
98,True,SKINS,9509,E,111800,172,1997-05-01,,,
98,True,SKINS,9509,E,111801,172,1997-05-01,,,
98,True,SKINS,9509,E,111802,172,1997-05-01,,,
98,True,SKINS,9509,E,111803,172,1997-05-01,,,
98,True,SKINS,9509,E,111804,172,1997-05-01,,,
98,True,SKINS,9512,E,111871,172,1997-05-01,,,
98,True,SKINS,9596,E,113510,172,1997-05-01,,,
98,True,SKINS,9596,E,113511,172,1997-05-01,,,
98,True,SKINS,9596,E,113512,172,1997-05-01,,,
98,True,SKINS,9596,E,113516,172,1997-05-01,,,
98,True,SKINS,9596,E,113517,172,1997-05-01,,,
98,True,SKINS,9596,E,113518,172,1997-05-01,,,
98,True,SKINS,9596,E,113519,172,1997-05-01,,,
98,True,SKINS,9596,E,113522,172,1997-05-01,,,
98,True,SKINS,9596,E,113523,172,1997-05-01,,,
98,True,SKINS,9596,E,113524,172,1997-05-01,,,
98,True,SKINS,9596,E,113525,172,1997-05-01,,,
98,True,SKINS,9596,E,113526,172,1997-05-01,,,
98,True,SKINS,9596,E,113527,172,1997-05-01,,,
98,True,SKINS,9596,E,113528,172,1997-05-01,,,
98,True,SKINS,9596,E,113529,172,1997-05-01,,,
98,True,SKINS,9596,E,113530,172,1997-05-01,,,
98,True,SKINS,9596,E,113531,172,1997-05-01,,,
98,True,SKINS,9596,E,113532,172,1997-05-01,,,
98,True,SKINS,9596,E,113533,172,1997-05-01,,,
98,True,SKINS,9596,E,113534,172,1997-05-01,,,
98,True,SKINS,9596,E,113535,172,1997-05-01,,,
98,True,SKINS,9596,E,113536,172,1997-05-01,,,
98,True,SKINS,9596,E,113537,172,1997-05-01,,,
98,True,SKINS,9596,E,113538,172,1997-05-01,,,
98,True,SKINS,9596,E,113539,172,1997-05-01,,,
98,True,SKINS,9596,E,113540,172,1997-05-01,,,
98,True,SKINS,9602,E,111878,172,1997-05-01,,,
98,True,SKINS,9602,E,111883,172,1997-05-01,,,
98,True,SKINS,9602,E,111890,172,1997-05-01,,,
98,True,SKINS,9602,E,111893,172,1997-05-01,,,
98,True,SKINS,9602,E,111901,172,1997-05-01,,,
98,True,SKINS,9602,E,111915,172,1997-05-01,,,
98,True,SKINS,9602,E,111960,172,1997-05-01,,,
98,True,SKINS,9602,E,112017,172,1997-05-01,,,
98,True,SKINS,9602,E,112072,172,1997-05-01,,,
98,True,SKINS,9602,E,112140,172,1997-05-01,,,
98,True,SKINS,9602,E,112159,172,1997-05-01,,,
98,True,SKINS,9602,E,112207,172,1997-05-01,,,
98,True,SKINS,9604,E,112350,172,1997-05-01,,,
98,True,SKINS,9604,E,112366,172,1997-05-01,,,
98,True,SKINS,9604,E,112370,172,1997-05-01,,,
98,True,SKINS,9604,E,112396,172,1997-05-01,,,
98,True,SKINS,9604,E,112442,172,1997-05-01,,,
98,True,SKINS,9604,E,112508,172,1997-05-01,,,
98,True,SKINS,9606,E,112650,172,1997-05-01,,,
98,True,SKINS,9606,E,112669,172,1997-05-01,,,
98,True,SKINS,9606,E,112793,172,1997-05-01,,,
98,True,SKINS,9606,E,113008,172,1997-05-01,,,
98,True,SKINS,9606,E,113056,172,1997-05-01,,,
98,True,SKINS,9606,E,113064,172,1997-05-01,,,
98,True,SKINS,9606,E,113161,172,1997-05-01,,,
98,True,SKINS,9607,E,113221,172,1997-05-01,,,
98,True,SKINS,9939,E,113579,172,1997-05-01,,,
98,True,SKINS,9939,E,113580,172,1997-05-01,,,
98,True,SKINS,9940,E,113592,172,1997-05-01,,,
98,True,SKINS,9940,E,113593,172,1997-05-01,,,
98,True,SKINS,9940,E,113601,172,1997-05-01,,,
98,True,SKINS,9941,E,113606,172,1997-05-01,,,
98,True,SKINS,9941,E,113611,172,1997-05-01,,,
98,True,SKINS,9974,E,113646,172,1997-05-01,,,
98,True,SKINS,9974,E,113647,172,1997-05-01,,,
98,True,SKINS,9974,E,113648,172,1997-05-01,,,
98,True,SKINS,9974,E,113649,172,1997-05-01,,,
98,True,SKINS,9974,E,113650,172,1997-05-01,,,
98,True,SKINS,9974,E,113651,172,1997-05-01,,,
98,True,SKINS,9974,E,113652,172,1997-05-01,,,
98,True,SKINS,9974,E,113653,172,1997-05-01,,,
98,True,SKINS,9974,E,113654,172,1997-05-01,,,
98,True,SKINS,9974,E,113655,172,1997-05-01,,,
98,True,SKINS,9974,E,113656,172,1997-05-01,,,
98,True,SKINS,9974,E,113657,172,1997-05-01,,,
98,True,SKINS,9974,E,113658,172,1997-05-01,,,
98,True,SKINS,9974,E,113659,172,1997-05-01,,,
98,True,SKINS,9974,E,113660,172,1997-05-01,,,
99,True,SKINS,9974,E,113661,172,1997-05-01,,,
99,True,SKINS,9974,E,113662,172,1997-05-01,,,
99,True,SKINS,9974,E,113663,172,1997-05-01,,,
99,True,SKINS,9974,E,113664,172,1997-05-01,,,
99,True,SKINS,9974,E,113665,172,1997-05-01,,,
99,True,SKINS,9974,E,113667,172,1997-05-01,,,
99,True,SKINS,9974,E,113668,172,1997-05-01,,,
99,True,SKINS,9974,E,113669,172,1997-05-01,,,
99,True,SKINS,9974,E,113671,172,1997-05-01,,,
99,True,SKINS,9974,E,113672,172,1997-05-01,,,
99,True,SKINS,9974,E,113673,172,1997-05-01,,,
99,True,SKINS,9974,E,113674,172,1997-05-01,,,
99,True,SKINS,9974,E,113675,172,1997-05-01,,,
99,True,SKINS,9974,E,113676,172,1997-05-01,,,
99,True,SKINS,9974,E,113678,172,1997-05-01,,,
99,True,SKINS,9974,E,113679,172,1997-05-01,,,
99,True,SKINS,9974,E,113680,172,1997-05-01,,,
99,True,SKINS,9974,E,113681,172,1997-05-01,,,
99,True,SKINS,9974,E,113682,172,1997-05-01,,,
99,True,SKINS,9974,E,113683,172,1997-05-01,,,
99,True,SKINS,9974,E,113684,172,1997-05-01,,,
99,True,SKINS,9974,E,113685,172,1997-05-01,,,
99,True,SKINS,9974,E,113686,172,1997-05-01,,,
99,True,SKINS,9974,E,113687,172,1997-05-01,,,
99,True,SKINS,9974,E,113688,172,1997-05-01,,,
99,True,SKINS,9974,E,113690,172,1997-05-01,,,
99,True,SKINS,9974,E,113691,172,1997-05-01,,,
99,True,SKINS,9974,E,113692,172,1997-05-01,,,
99,True,SKINS,9974,E,113693,172,1997-05-01,,,
99,True,SKINS,9974,E,113694,172,1997-05-01,,,
99,True,SKINS,9974,E,113695,172,1997-05-01,,,
99,True,SKINS,9974,E,113696,172,1997-05-01,,,
99,True,SKINS,9974,E,113697,172,1997-05-01,,,
99,True,SKINS,9974,E,113698,172,1997-05-01,,,
99,True,SKINS,9974,E,113699,172,1997-05-01,,,
99,True,SKINS,9974,E,113700,172,1997-05-01,,,
99,True,SKINS,9974,E,113701,172,1997-05-01,,,
99,True,SKINS,9974,E,113702,172,1997-05-01,,,
99,True,SKINS,9974,E,113703,172,1997-05-01,,,
99,True,SKINS,9974,E,113704,172,1997-05-01,,,
99,True,SKINS,9974,E,113705,172,1997-05-01,,,
99,True,SKINS,9974,E,113706,172,1997-05-01,,,
99,True,SKINS,9974,E,113707,172,1997-05-01,,,
99,True,SKINS,9974,E,113709,172,1997-05-01,,,
99,True,SKINS,9974,E,113711,172,1997-05-01,,,
99,True,SKINS,9974,E,113712,172,1997-05-01,,,
99,True,SKINS,9974,E,113714,172,1997-05-01,,,
99,True,SKINS,9974,E,113716,172,1997-05-01,,,
99,True,SKINS,9974,E,113717,172,1997-05-01,,,
99,True,SKINS,9974,E,113718,172,1997-05-01,,,
99,True,SKINS,9974,E,113720,172,1997-05-01,,,
99,True,SKINS,9974,E,113721,172,1997-05-01,,,
99,True,SKINS,9974,E,113722,172,1997-05-01,,,
99,True,SKINS,9974,E,113723,172,1997-05-01,,,
99,True,SKINS,9974,E,113724,172,1997-05-01,,,
99,True,SKINS,9974,E,113725,172,1997-05-01,,,
99,True,SKINS,9974,E,113726,172,1997-05-01,,,
99,True,SKINS,9974,E,113727,172,1997-05-01,,,
99,True,SKINS,9974,E,113728,172,1997-05-01,,,
99,True,SKINS,9974,E,113729,172,1997-05-01,,,
99,True,SKINS,9974,E,113730,172,1997-05-01,,,
99,True,SKINS,9974,E,113731,172,1997-05-01,,,
99,True,SKINS,9974,E,113732,172,1997-05-01,,,
99,True,SKINS,9974,E,113733,172,1997-05-01,,,
99,True,SKINS,9974,E,113734,172,1997-05-01,,,
99,True,SKINS,9974,E,113735,172,1997-05-01,,,
99,True,SKINS,9974,E,113736,172,1997-05-01,,,
99,True,SKINS,9974,E,113737,172,1997-05-01,,,
99,True,SKINS,9974,E,113738,172,1997-05-01,,,
99,True,SKINS,9974,E,113739,172,1997-05-01,,,
99,True,SKINS,9974,E,113740,172,1997-05-01,,,
99,True,SKINS,9974,E,113741,172,1997-05-01,,,
99,True,SKINS,9974,E,113742,172,1997-05-01,,,
99,True,SKINS,9974,E,113743,172,1997-05-01,,,
99,True,SKINS,9974,E,113744,172,1997-05-01,,,
99,True,SKINS,9974,E,113745,172,1997-05-01,,,
99,True,SKINS,9974,E,113746,172,1997-05-01,,,
99,True,SKINS,9974,E,113747,172,1997-05-01,,,
99,True,SKINS,9974,E,113748,172,1997-05-01,,,
99,True,SKINS,9974,E,113749,172,1997-05-01,,,
99,True,SKINS,9974,E,113750,172,1997-05-01,,,
99,True,SKINS,9974,E,113751,172,1997-05-01,,,
99,True,SKINS,9974,E,113752,172,1997-05-01,,,
99,True,SKINS,9974,E,113753,172,1997-05-01,,,
99,True,SKINS,9974,E,113754,172,1997-05-01,,,
99,True,SKINS,9974,E,113755,172,1997-05-01,,,
99,True,SKINS,9974,E,113757,172,1997-05-01,,,
99,True,SKINS,9974,E,113758,172,1997-05-01,,,
99,True,SKINS,9975,E,113894,172,1997-05-01,,,
99,True,SKINS,9975,E,114027,172,1997-05-01,,,
99,True,SKINS,9975,E,114165,172,1997-05-01,,,
99,True,SKINS,9975,E,114200,172,1997-05-01,,,
99,True,SKINS,9975,E,114262,172,1997-05-01,,,
99,True,SKINS,9975,E,114321,172,1997-05-01,,,
99,True,SKINS,9976,E,114464,172,1997-05-01,,,
99,True,SKINS,9977,E,114470,172,1997-05-01,,,
99,True,SKINS,9977,E,114487,172,1997-05-01,,,
99,True,SKINS,9977,E,114491,172,1997-05-01,,,
99,True,SKINS,9977,E,114511,172,1997-05-01,,,
99,True,SKINS,9977,E,114520,172,1997-05-01,,,
99,True,SKINS,9977,E,114523,172,1997-05-01,,,
99,True,SKINS,9977,E,114536,172,1997-05-01,,,
99,True,SKINS,9977,E,114559,172,1997-05-01,,,
99,True,SKINS,9977,E,114561,172,1997-05-01,,,
99,True,SKINS,9977,E,114565,172,1997-05-01,,,
99,True,SKINS,9977,E,114583,172,1997-05-01,,,
99,True,SKINS,9977,E,114586,172,1997-05-01,,,
99,True,SKINS,9977,E,114598,172,1997-05-01,,,
99,True,SKINS,9977,E,114600,172,1997-05-01,,,
99,True,SKINS,9977,E,114614,172,1997-05-01,,,
99,True,SKINS,9977,E,114619,172,1997-05-01,,,
99,True,SKINS,9977,E,114620,172,1997-05-01,,,
99,True,SKINS,9977,E,114626,172,1997-05-01,,,
99,True,SKINS,9977,E,114627,172,1997-05-01,,,
99,True,SKINS,9977,E,114635,172,1997-05-01,,,
99,True,SKINS,9977,E,114648,172,1997-05-01,,,
99,True,SKINS,10612,D,795,172,1997-05-01,,,
99,True,SKINS,10823,E,797,172,1997-05-01,,,
99,True,SKINS,11184,E,845,172,1997-05-01,,,
99,True,SKINS,21160,E,1137,172,1997-05-01,,,
99,True,SKINS,21160,E,1139,172,1997-05-01,,,
99,True,SKINS,21160,E,1141,172,1997-05-01,,,
99,True,SKINS,21160,E,1143,172,1997-05-01,,,
99,True,SKINS,21167,E,1093,172,1997-05-01,,,
99,True,SKINS,21476,E,1121,172,1997-05-01,,,
99,True,SKINS,21736,E,1075,172,1997-05-01,,,
99,True,SKINS,21790,E,837,172,1997-05-01,,,
99,True,SKINS,21790,E,838,172,1997-05-01,,,
